customer_id,age,gender,location,tenure_months,estimated_income
620,,Female,Urban,12,47845.96162731531
621,29.0,Male,Urban,47,35058.03933339297
622,66.0,Female,Suburban,31,80334.22445012006
623,30.0,Male,Urban,19,83350.62430362958
624,40.0,Female,Urban,29,69622.70106337614
625,42.0,Female,Urban,21,29307.94334298229
626,52.0,Female,Urban,26,97003.51277889428
627,58.0,Female,Suburban,52,96320.75732725981
628,47.0,Female,Urban,28,85460.91968635473
629,34.0,Female,Urban,17,66075.0462029478
630,66.0,Male,Urban,9,61821.48767736456
631,37.0,Female,Suburban,21,68745.7097914969
632,65.0,Male,Urban,50,37168.07386245873
633,42.0,Male,Urban,34,49100.274867450986
634,39.0,Female,Rural,11,48274.89794462673
635,30.0,Female,Rural,55,72143.37936390111
636,36.0,Male,Rural,20,64941.32108914871
637,66.0,Male,Suburban,49,40834.255939776114
638,53.0,Male,Urban,53,
639,29.0,Male,Urban,50,67112.43709720894
640,58.0,Male,Urban,47,38735.70302469597
641,36.0,Female,Urban,39,34895.35593084493
642,29.0,Male,Rural,16,
643,26.0,Male,Suburban,57,106193.6731212846
644,24.0,Male,Suburban,29,51019.1611696173
645,45.0,nan,Urban,1,23531.6114488834
646,31.0,Male,Rural,18,84217.16218928077
647,48.0,Male,Suburban,59,66722.03205021736
648,69.0,Male,Urban,22,
649,36.0,Female,Suburban,8,47304.93017276477
650,64.0,Female,Urban,7,39234.040162595295
651,33.0,Male,Urban,25,55211.395180765554
652,22.0,Male,Suburban,30,63485.77228223672
653,52.0,Male,Suburban,34,45371.01864704609
654,,Female,Urban,44,85933.00190910099
655,42.0,Female,Urban,48,25251.8451882354
656,69.0,Male,Rural,41,68185.16706754973
657,38.0,Male,Suburban,52,62525.254629741205
658,53.0,Male,Suburban,11,84376.41704547867
659,40.0,Male,Urban,15,40814.52954780607
660,33.0,Female,Urban,35,74116.58036649521
661,56.0,Male,Urban,23,69542.11657170302
662,62.0,Male,Urban,53,64882.79541732358
663,59.0,Male,Urban,45,42268.66532984165
664,56.0,Female,Urban,21,44537.717262328064
665,31.0,Female,Urban,28,54073.75986957054
666,48.0,Male,Urban,13,49946.82038611646
667,22.0,Male,Suburban,34,85202.25093505575
668,52.0,Male,Urban,38,
669,40.0,Female,Urban,6,75895.20116967306
670,46.0,Male,Urban,44,30976.663874016016
671,60.0,Female,Urban,4,23160.570867019793
672,28.0,Female,Urban,5,56443.744302053
673,35.0,Female,Rural,55,34435.153948416235
674,64.0,Male,Suburban,40,60797.5853129357
675,29.0,Female,Urban,6,43137.89798535907
676,26.0,Female,Urban,21,66123.71264210936
677,27.0,Male,Urban,28,44343.24541641264
678,61.0,Male,Suburban,3,71221.0600703724
679,34.0,Male,Urban,23,42380.00373338225
680,55.0,Male,Urban,8,22713.94034076063
681,24.0,Male,Suburban,19,77054.0602625566
682,63.0,Female,Suburban,53,44625.432549793535
683,30.0,Male,Suburban,11,87450.06671026169
684,57.0,Female,Suburban,50,47169.91167049602
685,59.0,Male,Rural,10,43546.82118457751
686,26.0,Other,Urban,58,54319.48378957724
687,67.0,Male,Urban,28,48792.28690579908
688,44.0,Female,Suburban,20,62523.36268854005
689,19.0,Male,Suburban,44,68051.84002749657
690,22.0,Male,Rural,52,71085.59284077479
691,46.0,Female,Urban,28,58285.45984260443
692,,Male,Urban,29,29984.770284649905
693,55.0,Female,Urban,8,94468.78961550181
694,36.0,Female,Urban,19,52613.57835265238
695,25.0,Male,Urban,53,51570.34080618825
696,65.0,Female,Suburban,48,
697,62.0,Female,Urban,59,54773.778704838216
698,18.0,Male,Suburban,21,25018.94273469766
699,39.0,Female,Suburban,18,
700,69.0,Female,Urban,9,
701,34.0,Male,Urban,4,53523.639749502516
702,24.0,Male,Suburban,41,95186.79070123659
703,42.0,Female,Suburban,25,
704,,Male,Suburban,34,92243.96634816553
705,21.0,Male,Suburban,9,
706,53.0,Male,Rural,9,74600.72026973512
707,23.0,Female,Urban,18,68065.25005341359
708,48.0,Male,Rural,11,58907.53332550253
709,36.0,Male,Suburban,13,44988.062754744824
710,61.0,Female,Suburban,38,81692.0872291327
711,56.0,Male,Urban,9,49717.73953712744
712,44.0,Female,Rural,16,62725.65952107876
713,27.0,nan,Urban,4,
714,43.0,Female,Suburban,34,40465.45448037758
715,36.0,Female,Urban,7,38227.30388300744
716,56.0,Male,Urban,15,110322.10874412299
717,20.0,Female,Urban,57,42798.77504284309
718,62.0,Male,Urban,38,92334.7073296638
719,30.0,Male,Urban,11,58939.93312594266
720,67.0,Male,Suburban,32,
721,45.0,Male,Urban,27,53467.0368171653
722,37.0,Female,Urban,30,58755.661957288
723,45.0,Male,Urban,52,86758.2618515278
724,25.0,Female,Urban,17,75122.01474374656
725,58.0,Female,Urban,36,55767.71576765446
726,56.0,Female,Urban,19,22683.422418317532
727,18.0,Male,Urban,7,60412.35970344821
728,20.0,Female,Suburban,43,62656.71885750985
729,30.0,Male,Urban,45,85170.33735019233
730,45.0,Male,Urban,59,30597.475142960255
731,66.0,nan,Urban,58,
732,42.0,Male,Rural,21,49498.61355371734
733,50.0,Male,Urban,28,58882.42491021232
734,55.0,Female,Urban,3,61820.879413972034
735,23.0,Male,Urban,14,68768.18771078523
736,61.0,Female,Urban,2,22102.814949904787
737,62.0,Male,Urban,29,
738,49.0,Male,Urban,18,64913.002542286675
739,62.0,Male,Urban,37,61503.02452416039
740,64.0,Male,Urban,45,56447.67584453297
741,38.0,Male,Urban,45,-8396.303588241819
742,33.0,Female,Suburban,24,71362.8914534693
743,38.0,Female,Rural,56,40535.89788438812
744,28.0,Female,Urban,46,72274.2098584922
745,54.0,Male,Suburban,12,85002.89633560239
746,53.0,Female,Rural,53,26477.936921748493
747,52.0,Female,Suburban,45,71665.1852193306
748,36.0,Female,Urban,32,35288.59973381483
749,37.0,Male,Suburban,18,59152.05183400614
750,35.0,Female,Urban,13,57481.09668233471
751,,Female,Urban,4,75128.36101340808
752,58.0,Male,Urban,23,72158.42302193289
753,66.0,Female,Urban,54,65242.3257753968
754,31.0,Male,Urban,10,27132.843583372276
755,32.0,Female,Urban,55,9703.760743555278
756,48.0,Female,Suburban,5,78245.64630125406
757,18.0,Female,Urban,50,74929.36587772229
758,20.0,Male,Urban,40,40050.393115219515
759,33.0,Male,Urban,14,66946.91445239287
760,40.0,Female,Urban,34,55814.56328270556
761,28.0,Male,Urban,28,81729.83355359355
762,29.0,Male,Rural,8,61671.69912433587
763,27.0,Female,Urban,16,78007.80466518414
764,49.0,Female,Urban,31,47728.687761042514
765,33.0,Male,Suburban,7,65700.47037299354
766,25.0,Male,Urban,3,51746.44355766292
767,55.0,Male,Suburban,29,47630.849462965765
768,29.0,Female,Urban,36,13402.601138769918
769,41.0,Female,Urban,39,78469.60713464743
770,45.0,Female,Urban,4,94993.87226754593
771,25.0,Female,Urban,9,32240.101192451802
772,45.0,Female,Urban,55,73871.90816259915
773,53.0,Female,Suburban,17,73038.38190548329
774,43.0,Male,Suburban,49,49708.02914136842
775,25.0,Female,Suburban,20,45250.29779810327
776,67.0,Male,Suburban,14,83610.09150910556
777,45.0,Female,Urban,46,81502.21649177543
778,45.0,Female,Suburban,29,69029.79826624911
779,54.0,Male,Urban,57,49600.61016940987
780,58.0,Female,Suburban,13,81789.10824541564
781,53.0,Male,Urban,36,43268.300122577086
782,44.0,Female,Suburban,45,88412.74255559767
783,34.0,Male,Suburban,53,92644.14444918458
784,,Female,Urban,17,83629.60131167975
785,50.0,Male,Urban,47,66856.1634470657
786,37.0,Male,Urban,50,9052.153265850815
787,30.0,Male,Urban,43,56304.38468629039
788,45.0,Male,Suburban,4,95297.60064341321
789,65.0,Male,Rural,20,78741.1293518922
790,46.0,Female,Urban,11,68706.28080360104
791,30.0,Male,Urban,42,46383.100872814466
792,63.0,Male,Suburban,22,80488.11798536786
793,52.0,Male,Urban,45,28540.648301891164
794,23.0,Female,Urban,54,56583.28111319441
795,35.0,Female,Rural,8,94797.591093269
796,68.0,Female,Suburban,28,43912.59470380184
797,22.0,Female,Urban,45,72183.78662669752
798,64.0,Male,Urban,41,24857.519596691098
799,42.0,Male,Suburban,30,46955.94993816016
800,19.0,Male,Suburban,33,63589.25637267895
801,27.0,Female,Suburban,33,67072.40070939086
802,47.0,nan,Urban,47,101348.89767669281
803,67.0,Female,Rural,54,49918.983553711194
804,62.0,Male,Urban,36,71888.72684845682
805,22.0,Male,Suburban,27,71327.65296086001
806,50.0,Male,Urban,20,48223.013590318194
807,18.0,Female,Urban,33,79118.93750188721
808,35.0,Male,Rural,25,73363.44576357945
809,49.0,Female,Urban,44,54530.49343943706
810,64.0,Male,Urban,43,63894.04865079912
811,66.0,Female,Suburban,19,40808.55625299063
812,28.0,Female,Suburban,47,42288.25457513427
813,38.0,Female,Suburban,21,59568.8593253241
814,43.0,Female,Urban,42,74949.48424064282
815,42.0,Female,Urban,33,53329.80341583242
816,39.0,Female,Rural,56,47670.8508373751
817,44.0,Female,Urban,3,55385.569174535645
818,66.0,Female,Suburban,14,76572.33797812506
819,30.0,nan,Urban,15,32963.29737919246
820,,Female,Suburban,33,
821,51.0,Female,Urban,42,70239.5034071346
822,,Female,Urban,22,32868.49575721413
823,52.0,Male,Suburban,1,55294.57650463745
824,18.0,Male,Urban,31,72721.43329046277
825,38.0,Female,Suburban,47,21791.000320365667
826,65.0,Female,Suburban,35,39293.562965999416
827,23.0,Female,Suburban,53,29541.7572304541
828,45.0,Male,Rural,20,48440.380943915225
829,34.0,Female,Urban,32,80754.63798681123
830,22.0,Female,Urban,55,75965.28989261814
831,48.0,Male,Urban,54,49891.8518765044
832,22.0,Female,Urban,12,80578.81915056185
833,55.0,Female,Urban,51,73268.02937333101
834,20.0,Male,Urban,16,85502.58395894356
835,,Female,Urban,59,58229.081913137146
836,54.0,Female,Urban,8,70781.54194932523
837,54.0,Male,Urban,56,127436.41628833539
838,27.0,Male,Suburban,14,53808.53147665482
839,27.0,nan,Urban,18,58700.35909705761
840,36.0,Male,Urban,55,56821.95780775985
841,34.0,Male,Suburban,30,58189.92902885128
842,38.0,Male,Urban,33,71162.05626282131
843,31.0,Female,Rural,34,61162.173234979695
844,26.0,Female,Suburban,56,32703.00881504279
845,63.0,Female,Urban,44,60360.97742491117
846,18.0,Male,Suburban,49,
847,68.0,Female,Suburban,34,25429.623480812894
848,62.0,Male,Urban,49,82900.64463890245
849,30.0,Male,Suburban,53,
850,21.0,Male,Urban,7,67667.32939097441
851,18.0,Male,Urban,6,-3079.801108634085
852,66.0,Female,Urban,6,69978.44030400293
853,57.0,Female,Urban,22,53731.72497645749
854,49.0,Male,Urban,8,28903.037380993515
855,,Female,Rural,37,48961.61440934735
856,45.0,Female,Urban,15,46273.47603152944
857,48.0,Female,Urban,26,
858,25.0,Male,Urban,39,61808.53688027507
859,56.0,Female,Suburban,3,29550.21530176873
860,,Male,Rural,57,68770.07738963682
861,51.0,Female,Suburban,10,18585.15270542151
862,20.0,Male,Rural,3,37498.52889517525
863,67.0,Female,Suburban,30,60293.04094248786
864,29.0,Male,Rural,46,47514.038605092384
865,18.0,Male,Suburban,22,83834.23071945898
866,61.0,Female,Urban,3,63386.451897221224
867,22.0,Female,Urban,1,72519.1787649647
868,47.0,Female,Suburban,33,73334.78869661826
869,,Female,Urban,19,51137.33878795003
870,34.0,Male,Urban,36,38691.58949430936
871,65.0,Female,Urban,34,59001.07557308374
872,,Male,Rural,57,77344.46351386522
873,40.0,Male,Urban,31,55344.65423815132
874,,Female,Suburban,43,71819.07654109776
875,54.0,Female,Suburban,24,59455.119093139234
876,38.0,Female,Rural,12,28936.920006341814
877,,Female,Rural,13,30638.291608599186
878,19.0,Female,Suburban,16,91249.46990801676
879,28.0,Male,Urban,16,36649.49742188384
880,68.0,Male,Urban,51,47248.15257784746
881,56.0,Female,Urban,55,78351.74095883867
882,55.0,Male,Suburban,52,36149.10972492803
883,51.0,Male,Suburban,53,46329.74579988964
884,55.0,Male,Suburban,20,55767.0633849598
885,67.0,Female,Urban,41,
886,51.0,Male,Urban,48,40589.525972273696
887,35.0,Female,Urban,27,56129.64581623248
888,47.0,Female,Urban,39,73581.70049581295
889,32.0,Male,Urban,13,57541.950912371976
890,44.0,Female,Urban,4,46830.63755362473
891,68.0,Female,Suburban,32,
892,51.0,Female,Urban,45,94129.17185594968
893,69.0,Female,Urban,40,79102.81773935148
894,55.0,Male,Rural,34,
895,50.0,Female,Urban,39,38065.462998296214
896,41.0,Male,Urban,43,68739.92956480371
897,32.0,Female,Urban,17,63420.91859858079
898,47.0,Female,Urban,24,35504.473420100185
899,59.0,Female,Urban,29,
900,68.0,Male,Urban,46,61977.37902002599
901,34.0,Male,Urban,28,89558.36898372865
902,22.0,Male,Urban,45,51290.066258155515
903,46.0,Male,Urban,47,87732.04911605004
904,21.0,Male,Suburban,22,88608.349968045
905,27.0,Female,Urban,28,46539.96159100063
906,34.0,Male,Rural,53,67080.71254420777
907,27.0,Other,Urban,25,55770.865812895
908,34.0,Male,Urban,41,54951.69909621829
909,37.0,Female,Suburban,3,64924.839433398374
910,41.0,Female,Urban,57,44201.338522752456
911,22.0,Female,Urban,13,28094.142387569373
912,51.0,Female,Suburban,31,49361.00048655016
913,23.0,Male,Urban,13,83617.61149695762
914,19.0,Female,Suburban,41,
915,30.0,Male,Rural,18,59535.120299297225
916,60.0,Male,Urban,37,75852.98939496011
917,60.0,Female,Urban,43,28056.72611103573
918,65.0,Female,Urban,34,68782.15007647999
919,28.0,Female,Rural,17,93397.06997216385
920,,Male,Suburban,55,61830.62033106622
921,64.0,Male,Rural,52,21540.42147989237
922,40.0,Male,Urban,21,
923,33.0,Male,Suburban,36,72204.34297755956
924,48.0,Male,Urban,54,62241.49063315679
925,28.0,Male,Urban,59,65449.0489371519
926,33.0,Male,Rural,50,67852.19256215627
927,25.0,Female,Urban,56,
928,21.0,Male,Rural,52,43854.9278875448
929,57.0,Female,Urban,40,52607.12699309745
930,21.0,Male,Suburban,19,67853.46626955953
931,42.0,Female,Urban,12,36218.33483071027
932,20.0,Female,Urban,28,101126.74688863778
933,49.0,Male,Urban,11,11531.808511530406
934,20.0,Female,Urban,48,25865.50424425151
935,44.0,Male,Urban,37,71073.44601143347
936,46.0,Female,Suburban,28,69350.97144946175
937,49.0,Male,Urban,35,58552.56125255298
938,67.0,nan,Urban,44,
939,68.0,Male,Urban,15,71354.03881137173
940,36.0,Male,Urban,16,60001.6045957199
941,38.0,Female,Suburban,45,65364.7339050085
942,22.0,Male,Suburban,7,-2815.471199733787
943,35.0,Female,Urban,47,57336.66091775315
944,45.0,Male,Urban,3,59046.136177499255
945,59.0,Female,Suburban,31,98256.59152230035
946,39.0,Male,Urban,12,43486.47223661632
947,38.0,Female,Urban,8,59282.69106264321
948,23.0,Female,Urban,25,88472.68712598346
949,18.0,Male,Urban,44,71202.25488088332
950,22.0,Male,Urban,50,60503.298327184544
951,58.0,Male,Urban,35,79246.41716930098
952,29.0,Other,Suburban,12,44145.54204973922
953,43.0,Male,Urban,55,94506.1719965354
954,63.0,Male,Urban,21,72849.90917959186
955,51.0,Male,Urban,26,27480.72472674184
956,66.0,Male,Urban,55,
957,31.0,Female,Urban,2,16849.34273062564
958,43.0,Female,Rural,14,75915.42784733901
959,62.0,Female,Urban,46,71270.18658377221
960,44.0,Female,Suburban,4,
961,26.0,Female,Urban,17,84007.14184175343
962,43.0,Male,Suburban,47,58329.43268017894
963,64.0,Male,Urban,48,112467.70691589861
964,39.0,Female,Urban,5,36011.29305916406
965,,Female,Suburban,24,
966,47.0,Female,Urban,49,52051.96364792961
967,,Male,Suburban,55,46459.17965350697
968,65.0,Male,Urban,7,56538.72333663791
969,34.0,Male,Rural,23,67340.0436649293
970,43.0,Female,Suburban,47,61165.9863529878
971,53.0,Female,Rural,17,73553.655568383
972,18.0,Female,Urban,12,72139.52184761337
973,25.0,Male,Urban,11,89028.48648518062
974,66.0,Female,Suburban,51,
975,52.0,Male,Suburban,11,28853.40007516583
976,69.0,Male,Rural,34,58644.679756754056
977,32.0,Female,Urban,47,44127.9153355322
978,64.0,Male,Suburban,37,77478.84560943914
979,39.0,Male,Urban,50,38643.45855444169
980,31.0,Female,Urban,29,49007.4629302799
981,43.0,Female,Urban,53,53353.08148123405
982,45.0,Male,Urban,53,95310.60157421345
983,40.0,Female,Rural,48,102152.62657405215
984,31.0,Male,Urban,36,37171.95297074954
985,41.0,Female,Suburban,27,16085.64386783624
986,19.0,Female,Urban,55,48520.40413113474
987,62.0,Female,Urban,42,59261.37504549912
988,43.0,Female,Urban,22,59169.58553416752
989,31.0,Male,Urban,2,58315.89983114857
990,68.0,Male,Urban,47,76318.1296973877
991,24.0,Male,Suburban,36,
992,20.0,Male,Rural,48,64266.99855026264
993,64.0,Female,Urban,30,72893.62450569909
994,40.0,Male,Urban,59,64388.35999753827
995,63.0,Male,Urban,7,73514.1503701696
996,60.0,Male,Suburban,57,25841.459430414216
997,64.0,Other,Urban,57,62289.72316814481
998,62.0,Male,Urban,12,64595.87883109113
999,,Female,Urban,3,56688.24997047927
1000,55.0,Male,Rural,17,48046.88742138488
1001,52.0,Male,Urban,41,69223.69051888288
1002,68.0,Female,Urban,32,62458.860627744696
1003,32.0,Female,Rural,8,58948.14218010314
1004,42.0,Female,Suburban,23,53432.18324945652
1005,54.0,Female,Suburban,38,54215.17576251564
1006,,Male,Urban,30,44692.322817583736
1007,27.0,Male,Rural,15,50487.94496334792
1008,56.0,Female,Suburban,10,41214.75511216292
1009,,Male,Suburban,55,52256.340827917054
1010,56.0,Female,Suburban,59,67286.32845179808
1011,39.0,Female,Suburban,57,
1012,43.0,Male,Urban,38,58975.87351995673
1013,61.0,Female,Urban,15,58422.82286911017
1014,42.0,Male,Suburban,30,62879.02585754097
1015,34.0,Male,Urban,46,79667.06459652126
1016,30.0,Male,Urban,26,55500.041433775616
1017,37.0,Female,Urban,51,69258.39846855642
1018,42.0,Male,Suburban,45,67411.53743124513
1019,21.0,Female,Urban,14,47528.689506839764
1020,27.0,Female,Suburban,3,
1021,20.0,Female,Suburban,36,18556.512541472825
1022,58.0,Female,Urban,26,81234.7702241496
1023,62.0,Male,Urban,14,
1024,35.0,Male,Urban,31,57219.43758572827
1025,64.0,Male,Urban,14,76579.44881547778
1026,53.0,Female,Urban,58,51459.53612088169
1027,64.0,nan,Urban,40,64683.44102778928
1028,39.0,Female,Rural,10,
1029,51.0,Female,Urban,9,96964.39621601158
1030,64.0,Female,Suburban,46,59699.070228294244
1031,25.0,Male,Urban,40,63595.839105881634
1032,57.0,Female,Suburban,43,60809.259872464536
1033,66.0,Female,Urban,42,
1034,61.0,Male,Suburban,18,33085.45044781451
1035,36.0,Other,Suburban,36,37583.740062344776
1036,59.0,Male,Suburban,36,
1037,58.0,Female,Urban,12,66821.83853379899
1038,54.0,Female,Suburban,50,85228.52925456385
1039,,Female,Urban,40,55805.55054809343
1040,69.0,Male,Urban,3,90573.4276990688
1041,43.0,Female,Urban,18,
1042,51.0,Female,Urban,7,64203.0799720133
1043,62.0,Male,Urban,31,54655.73461260159
1044,23.0,Female,Suburban,1,33749.299785495255
1045,,Female,Urban,31,26138.268449348405
1046,50.0,Female,Urban,54,51306.47890837252
1047,39.0,Male,Urban,13,52803.95570536435
1048,38.0,Female,Suburban,29,42236.97410157777
1049,23.0,Female,Urban,3,75232.78747277631
1050,23.0,Male,Urban,29,51886.16732687285
1051,65.0,Male,Suburban,35,40266.5205282009
1052,21.0,Other,Urban,15,55279.29209076673
1053,47.0,Female,Urban,21,47374.59231000352
1054,28.0,Female,Urban,19,92939.4876525847
1055,47.0,Male,Suburban,28,53694.992737542976
1056,48.0,Male,Suburban,4,41645.23836708825
1057,41.0,Male,Urban,45,92902.13911036788
1058,26.0,Male,Urban,13,74500.74651984725
1059,20.0,Female,Urban,15,62126.14324426649
1060,68.0,Female,Suburban,51,44074.53942411328
1061,,Female,Suburban,48,75330.75357491919
1062,57.0,Male,Urban,39,30731.68539259668
1063,54.0,Female,Urban,32,
1064,53.0,Male,Suburban,3,65002.46125811879
1065,,Male,Suburban,30,79801.19867624891
1066,48.0,Female,Suburban,58,12791.050004889381
1067,23.0,Female,Suburban,20,41587.67411257292
1068,19.0,Female,Suburban,2,40005.43855604533
1069,37.0,Male,Urban,50,37641.412357291614
1070,45.0,Female,Urban,25,68500.34636227103
1071,28.0,Female,Urban,11,54094.16379785249
1072,21.0,Female,Suburban,1,42573.44647408367
1073,32.0,Male,Urban,48,37939.06419490707
1074,23.0,Other,Urban,49,40776.57110264702
1075,66.0,Female,Urban,48,
1076,47.0,Female,Urban,10,58666.159589896706
1077,55.0,Male,Suburban,17,76627.42675390697
1078,68.0,Male,Urban,30,113293.47319945582
1079,19.0,Male,Urban,35,59642.80440380882
1080,32.0,Male,Suburban,50,31659.505278120756
1081,28.0,Female,Urban,19,57259.41169068949
1082,25.0,Male,Suburban,46,97581.81520490005
1083,43.0,Male,Suburban,53,81734.85245018963
1084,68.0,Male,Rural,57,47079.33559694665
1085,62.0,Male,Suburban,34,53919.27214921529
1086,61.0,Male,Urban,32,75500.28211562998
1087,22.0,Female,Urban,12,69591.31447927526
1088,23.0,Female,Urban,43,75713.50767502976
1089,43.0,Male,Urban,17,55219.14513236352
1090,21.0,Male,Urban,59,67771.97900850035
1091,36.0,Male,Urban,6,53894.780112968685
1092,37.0,Male,Suburban,51,87868.6305778231
1093,50.0,Female,Urban,13,29474.107005927242
1094,37.0,Female,Urban,39,29535.77661724696
